time,stock_code,current_price,volume,ma5,rsi14,disparity,stoch_k,stoch_d,vol_ratio,z_vol,obv_delta,spread,bid_ask_imbalance,accel_delta,ret_1s,ask1,ask2,ask3,ask4,ask5,bid1,bid2,bid3,bid4,bid5,ask1_qty,ask2_qty,ask3_qty,ask4_qty,ask5_qty,bid1_qty,bid2_qty,bid3_qty,bid4_qty,bid5_qty,indiv_net_vol,foreign_net_vol,inst_net_vol,pension_net_vol,trust_net_vol,insurance_net_vol,private_fund_net_vol,bank_net_vol,state_net_vol,other_net_vol,prog_net_vol
1756771224161,208640,582.0,16212,582.0,50.0,100.0,nan,nan,1.0,0.0,0.0,1.0,0.9074970779762899,0.0,0.0,583.0,584.0,585.0,0.0,0.0,582.0,581.0,580.0,0.0,0.0,152,904,52,0,0,4473,11654,6721,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1756771224640,208640,583.0,16214,582.5,50.0,100.08583690987125,nan,nan,1.0000616788996484,0.0,16214.0,1.0,0.9580842873062506,0.0,0.3587083629267733,583.0,584.0,585.0,586.0,587.0,582.0,581.0,580.0,579.0,578.0,152,904,52,45,502,4537,11654,6721,17142,37259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1756771224643,208640,583.0,16348,582.6666666666666,50.0,100.05720823798627,nan,nan,1.0055357362529216,0.0,0.0,1.0,0.9580842873062506,-0.6224066390041494,0.35647573826125395,583.0,584.0,585.0,586.0,587.0,582.0,581.0,580.0,579.0,578.0,152,904,52,45,502,4537,11654,6721,17142,37259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1756771224645,208640,583.0,16364,582.75,50.0,100.04290004290004,nan,nan,1.0048819429518867,0.0,0.0,1.0,0.9580842873062506,-0.43568464730290457,0.35500269802050494,583.0,584.0,585.0,586.0,587.0,582.0,581.0,580.0,579.0,578.0,152,904,52,45,502,4537,11654,6721,17142,37259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1756771224648,208640,584.0,16366,583.0,50.0,100.17152658662091,nan,nan,1.0039998036906164,0.0,16366.0,1.0,0.9580842873062506,59.69502074688797,0.7056316461680674,583.0,584.0,585.0,586.0,587.0,582.0,581.0,580.0,579.0,578.0,152,904,52,45,502,4537,11654,6721,17142,37259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1756771224826,208640,584.0,17268,583.4,50.0,100.10284538909839,nan,nan,1.0489612440772689,0.0,0.0,2.0,0.9644745792464836,40.129055959285665,0.5167558070433816,584.0,585.0,586.0,587.0,588.0,582.0,581.0,580.0,579.0,578.0,904,68,45,502,100,5275,12392,7459,17142,47259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1756771224827,208640,585.0,17336,583.8,50.0,100.20554984583762,nan,nan,1.0451648465222036,0.0,17336.0,2.0,0.9644745792464836,29.76631682513125,0.7739698461347946,584.0,585.0,586.0,587.0,588.0,582.0,581.0,580.0,579.0,578.0,904,68,45,502,100,5275,12392,7459,17142,47259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1756771224828,208640,586.0,17381,584.4,50.0,100.2737850787132,nan,nan,1.041643880769202,0.0,17381.0,2.0,0.9644745792464836,20.836421777591873,1.0304126287371778,584.0,585.0,586.0,587.0,588.0,582.0,581.0,580.0,579.0,578.0,904,68,45,502,100,5275,12392,7459,17142,47259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1756771224829,208640,587.0,17883,585.2,50.0,100.30758714969241,nan,nan,1.0632547631001772,0.0,17883.0,2.0,0.9644745792464836,14.58549524431431,1.2860876185772785,584.0,585.0,586.0,587.0,588.0,582.0,581.0,580.0,579.0,578.0,904,68,45,502,100,5275,12392,7459,17142,47259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1756771224830,208640,588.0,17983,586.0,50.0,100.34129692832765,nan,nan,1.0618523220454075,1.5607315338223546,17983.0,2.0,0.9644745792464836,10.209846671020017,1.5409982586719675,584.0,585.0,586.0,587.0,588.0,582.0,581.0,580.0,579.0,578.0,904,68,45,502,100,5275,12392,7459,17142,47259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
